"ID","Weightvar","age","state","region","income","ethnicity","education","party","candidate","headline_id","recall","headline_value","headline_status","fact_check_link","recall_fake_headline"
"1069849580",1.0026439031407,59,"Illinois","Midwest","$35,000 to $49,999","Other race","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439728305",0.719067396589376,57,"California","West","$25,000 to $34,999","White","Associate's degree","Independent",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1036307628",0.662631077498803,69,"Rhode Island","Northeast","$35,000 to $49,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439728001",0.68947309028607,73,"New Jersey","Northeast","$35,000 to $49,999","White","Bachelor's degree","Independent","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1145298257",0.658581831271147,54,"Texas","South","$25,000 to $34,999","White","Ph.D.","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1096195225",1.87266045914204,55,"Ohio","Midwest","Less than $25,000","Black or African American","Some college, no degree","Independent","Jill Stein","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1142762823",0.730594154538575,46,"Florida","South","Less than $25,000","White","Associate's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1085804242",1.05509120209333,41,"California","West","$75,000 to $99,999","White","Ph.D.","Independent",NA,"A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1142810311",0.681977213099476,56,"New Mexico","West","$50,000 to $74,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1137328667",1.27245878565387,28,"Delaware","South","$35,000 to $49,999","Other race","Graduate or professional degree","Democrat",NA,"A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"C1439725498",0.833261508120751,19,"Ohio","Midwest","$50,000 to $74,999","White","Associate's degree","Other","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1143362123",0.655952697822906,35,"Texas","South","$35,000 to $49,999","White","Graduate or professional degree","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1139038207",1.1337222958378,34,"Ohio","Midwest","$75,000 to $99,999","White","Ph.D.","Democrat","Hillary Clinton","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439729081",1.56752403899043,67,"California","West","Less than $25,000","Other race","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1069215947",0.640962672048247,48,"Montana","West","$35,000 to $49,999","White","Bachelor's degree","Democrat",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146124919",0.655952697822906,44,"Kentucky","South","$35,000 to $49,999","White","Graduate or professional degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439727940",0.90345227051585,57,"Michigan","Midwest","Less than $25,000","White","Some college, no degree","Democrat","Donald Trump","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1099580451",0.762636662671286,60,"Oklahoma","South","$35,000 to $49,999","White","Some college, no degree","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147102488",1.5047201376298,39,"Missouri","Midwest","$35,000 to $49,999","Black or African American","Graduate or professional degree","Other","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147130737",0.788657936878189,41,"South Carolina","South","Less than $25,000","White","Associate's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1143976584",0.70047656305937,36,"Illinois","Midwest","$25,000 to $34,999","White","Associate's degree","Independent",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1145863558",1.16558049523274,37,"Florida","South","$75,000 to $99,999","White","Ph.D.","Democrat",NA,"A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1141992962",0.585416826972958,32,"Pennsylvania","Northeast","$35,000 to $49,999","White","Associate's degree","Democrat","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1043056199",1.23972721460262,53,"Michigan","Midwest","$75,000 to $99,999","White","Graduate or professional degree","Independent","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1146590792",0.643531723758453,48,"Colorado","West","$25,000 to $34,999","White","Associate's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1097073287",1.03397699845028,34,"Oregon","West","$35,000 to $49,999","Other race","Associate's degree","Other","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146460440",0.762636662671286,58,"Florida","South","$35,000 to $49,999","White","Bachelor's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1146670263",0.647538448540507,18,"Alabama","South","$35,000 to $49,999","White","Associate's degree","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1144365071",0.767928863081901,74,"Connecticut","Northeast","Less than $25,000","White","Graduate or professional degree","Independent",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439731868",0.838827272212558,46,"Indiana","Midwest","Less than $25,000","White","Associate's degree","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1096523376",1.20650582495683,64,"Louisiana","South","$75,000 to $99,999","White","Graduate or professional degree","Independent","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147160921",1.07976634310186,36,"Virginia","South","$75,000 to $99,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1132091951",0.914169177619202,19,"Ohio","Midwest","$25,000 to $34,999","White","Some college, no degree","Democrat",NA,"A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"C1439732167",0.655952697822906,53,"Texas","South","$35,000 to $49,999","White","Associate's degree","Republican",NA,"A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1117117953",1.87266045914204,58,"Ohio","Midwest","Less than $25,000","Black or African American","High school graduate (includes equivalency)","Democrat","Donald Trump","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1147334283",1.01412858010191,25,"Indiana","Midwest","Less than $25,000","White","Some college, no degree","Independent","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1140725033",1.37696520825518,34,"California","West","$75,000 to $99,999","White","Graduate or professional degree","Republican","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"C1439730992",0.765693397654372,63,"West Virginia","South","$25,000 to $34,999","White","Associate's degree","Independent","Donald Trump","A","yes","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","yes"
"1144641652",0.630291416450789,29,"Ohio","Midwest","$50,000 to $74,999","White","Ph.D.","Democrat","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1031760581",0.658581831271147,51,"Florida","South","$25,000 to $34,999","White","Some college, no degree","Republican","Donald Trump","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1117017794",1.66206590563415,51,"California","West","Less than $25,000","Black or African American","Graduate or professional degree","Democrat","Hillary Clinton","A","unsure","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
"1145719929",1.03812129653818,29,"Montana","West","$25,000 to $34,999","Other race","Associate's degree","Independent","Hillary Clinton","A","no","Pope Francis Shocks World Endorses Donald Trump for President Releases Statement","Fake","<a href=http://www.snopes.com/pope-francis-donald-trump-endorsement/>Snopes</a>","no"
